Primary Partition,Secondary Partition,Timestamp,VIN or ID,Latitude,Longitude,Altitude,Custom 1,Custom 2
USA,Florida,2025-01-08T16:50:07.491Z,000000,29.99411,-81.84806,0,,
USA,Florida,2025-01-08T16:50:07.201Z,ad1c78,29.46919,-81.20858,0,,
USA,Florida,2025-01-08T16:50:07.233Z,ac3f09,29.53863,-82.10528,22800,,
USA,Florida,2025-01-08T16:50:05.983Z,000000,29.837,-83.44726,14000,,
USA,Florida,2025-01-08T16:50:07.603Z,a99329,29.85314,-82.01085,1000,,
USA,Florida,2025-01-08T16:50:07.603Z,a50adf,28.45983,-80.98333,1500,,
USA,Florida,2025-01-08T16:50:07.803Z,a8949c,28.60395,-80.93948,3000,,
USA,Florida,2025-01-08T16:50:07.683Z,a61443,29.68245,-81.72017,1100,,
USA,Florida,2025-01-08T16:50:07.793Z,a8f262,29.40324,-81.32132,4000,,
USA,Florida,2025-01-08T16:50:07.743Z,a785ec,30.1214,-81.43384,5900,,
USA,Florida,2025-01-08T16:50:07.803Z,a1b2b5,28.98908,-82.11492,1400,,
USA,Florida,2025-01-08T16:50:07.283Z,ad67bf,29.27067,-81.42961,3300,ERU963,C172
USA,Florida,2025-01-08T16:50:07.033Z,ac2d25,29.27236,-81.34423,3500,,
USA,Florida,2025-01-08T16:50:07.903Z,a6c691,28.8687,-81.36678,1800,,
USA,Florida,2025-01-08T16:50:07.923Z,a69e28,29.56012,-81.43125,3000,N5252J,C172
USA,Florida,2025-01-08T16:50:07.973Z,a14d12,29.68234,-81.66053,4400,,
USA,Florida,2025-01-08T16:50:07.973Z,a1495b,29.46439,-81.18879,200,,
USA,Florida,2025-01-08T16:50:07.203Z,ad1c78,29.46922,-81.20856,0,,
USA,Florida,2025-01-08T16:50:07.973Z,ab14f5,29.23347,-81.24312,3000,ERU813,
USA,Florida,2025-01-08T16:50:07.983Z,a00df5,28.40291,-81.47305,2600,,
USA,Florida,2025-01-08T16:50:06.023Z,000000,30.14015,-82.56623,2200,,
USA,Florida,2025-01-08T16:50:07.893Z,abe90b,28.27698,-81.56105,1900,,
USA,Florida,2025-01-08T16:50:06.341Z,a36352,29.58742,-81.41603,4000,N3171E,C172
USA,Florida,2025-01-08T16:50:07.001Z,a016e9,29.37722,-81.12611,6100,N1047M,P28A
USA,Florida,2025-01-08T16:50:07.331Z,ab9345,29.42,-81.21972,9200,JRE845,C56X
USA,Florida,2025-01-08T16:50:07.401Z,abc3eb,29.19669,-81.06914,5500,SFY436,P28A
USA,Florida,2025-01-08T16:50:07.471Z,000000,29.79356,-81.71578,5400,,
USA,Florida,2025-01-08T16:50:07.611Z,000000,28.48108,-82.58436,15000,,
USA,Florida,2025-01-08T16:50:07.931Z,a2983e,28.14214,-81.9505,6500,PO5731,
USA,Florida,2025-01-08T16:50:07.711Z,a2ef8e,28.12717,-81.8485,3000,,
USA,Florida,2025-01-08T16:50:08.071Z,a2ebd7,28.07856,-81.75494,800,,
USA,Florida,2025-01-08T16:50:07.181Z,a981bd,27.96544,-80.56047,200,,
USA,Florida,2025-01-08T16:50:08.071Z,a9fbf3,28.48647,-80.96817,3000,,
USA,Florida,2025-01-08T16:50:07.491Z,000000,29.80089,-81.66831,5000,,
USA,Florida,2025-01-08T16:50:08.111Z,a016e9,29.37669,-81.12611,6100,N1047M,P28A
USA,Florida,2025-01-08T16:50:08.131Z,abe124,29.27842,-81.17756,21100,SWA4006,B738
USA,Florida,2025-01-08T16:50:08.141Z,ab3626,27.49767,-80.59456,5500,,
USA,Florida,2025-01-08T16:50:08.101Z,a868d4,28.36275,-81.59244,5400,,
USA,Florida,2025-01-08T16:50:08.111Z,a12133,28.54508,-81.50133,2500,,
USA,Florida,2025-01-08T16:50:07.821Z,ab30dd,29.02897,-81.30322,10700,,
USA,Florida,2025-01-08T16:50:08.151Z,ab62ad,28.76417,-81.11953,11500,SWA137,B738
USA,Florida,2025-01-08T16:50:08.211Z,a30957,29.21717,-81.14758,2900,,
USA,Florida,2025-01-08T16:50:08.671Z,000000,29.95931,-78.80769,0,,
USA,Florida,2025-01-08T16:50:07.651Z,000000,26.98681,-80.67175,8100,,
USA,Florida,2025-01-08T16:50:07.241Z,abceda,27.22917,-80.375,2500,,
USA,Florida,2025-01-08T16:50:07.541Z,ad4f1c,29.48975,-81.39803,1000,,
USA,Florida,2025-01-08T16:50:07.601Z,ad8f3e,29.49081,-81.36139,4000,,
USA,Florida,2025-01-08T16:50:07.601Z,a36352,29.58678,-81.41603,4000,N3171E,C172
USA,Florida,2025-01-08T16:50:07.761Z,000000,27.08381,-80.83092,5900,,
USA,Florida,2025-01-08T16:50:06.061Z,000000,26.177,-81.01539,10300,,
USA,Florida,2025-01-08T16:50:07.621Z,c05bc8,29.46531,-81.33492,22800,,
USA,Florida,2025-01-08T16:50:07.291Z,a30bb3,28.07781,-81.55856,2500,,
USA,Florida,2025-01-08T16:50:07.641Z,000000,30.02286,-81.58047,4400,,
USA,Florida,2025-01-08T16:50:08.211Z,a12f9b,28.78189,-81.21611,500,,
USA,Florida,2025-01-08T16:50:07.221Z,a06de6,28.27753,-81.54303,3500,,
USA,Florida,2025-01-08T16:50:07.771Z,ad9d79,28.27297,-81.42533,400,N97681,C172
USA,Florida,2025-01-08T16:50:08.201Z,abc4bd,28.11897,-80.85969,2500,,
USA,Florida,2025-01-08T16:50:08.281Z,aca7c6,28.48183,-82.54558,4700,,
USA,Florida,2025-01-08T16:50:08.361Z,a925a8,28.49392,-80.82164,1100,,
USA,Florida,2025-01-08T16:50:08.341Z,a373b7,28.14103,-80.64986,17800,,
USA,Florida,2025-01-08T16:50:08.321Z,a06b1a,28.85875,-81.43194,3500,LFA681,PA44
USA,Florida,2025-01-08T16:50:07.333Z,000000,27.53629,-81.39814,2600,,
USA,Florida,2025-01-08T16:50:07.473Z,000000,27.5352,-81.59424,3600,,
USA,Florida,2025-01-08T16:50:07.463Z,000000,27.45273,-81.60447,15400,,
USA,Florida,2025-01-08T16:50:08.083Z,a36352,29.58658,-81.416,4000,N3171E,C172
USA,Florida,2025-01-08T16:50:08.063Z,a91057,29.25083,-81.24172,4200,,
USA,Florida,2025-01-08T16:50:08.103Z,a24293,28.81376,-81.65943,1800,,
USA,Florida,,,,,,ERU813,
USA,Florida,2025-01-08T16:50:08.163Z,a9e22e,29.64138,-81.23227,13700,JRE736,C25B
USA,Florida,2025-01-08T16:50:07.973Z,ab14f5,29.23347,-81.24312,3000,,
USA,Florida,2025-01-08T16:50:08.273Z,a4ab93,30.10638,-81.53145,5500,,
USA,Florida,2025-01-08T16:50:07.533Z,000000,28.06084,-81.45073,4000,,
USA,Florida,2025-01-08T16:50:07.633Z,000000,27.64889,-81.76539,19000,,
USA,Florida,2025-01-08T16:50:07.673Z,000000,27.70253,-81.78321,4400,,
USA,Florida,2025-01-08T16:50:07.643Z,a69e58,28.26147,-81.39467,1000,,
USA,Florida,2025-01-08T16:50:08.173Z,a218dc,28.97807,-81.05059,2000,,
USA,Florida,2025-01-08T16:50:08.173Z,a7bc8e,28.6354,-80.84522,12600,EJA598,C68A
USA,Florida,2025-01-08T16:50:06.453Z,000000,28.35241,-79.68215,13000,,
USA,Florida,2025-01-08T16:50:08.003Z,a04c56,28.5166,-81.41334,1100,,
USA,Florida,2025-01-08T16:50:08.353Z,ac2aca,28.89772,-81.16411,23000,,
USA,Florida,2025-01-08T16:50:07.723Z,000000,28.07782,-81.55845,2500,,
USA,Florida,2025-01-08T16:50:07.733Z,000000,27.99285,-81.64096,4600,,
USA,Florida,2025-01-08T16:50:07.783Z,000000,27.97937,-81.70429,3200,,
USA,Florida,2025-01-08T16:50:07.813Z,000000,27.97172,-81.74161,3200,,
USA,Florida,2025-01-08T16:50:07.793Z,000000,27.70942,-81.97152,5500,,
USA,Florida,2025-01-08T16:50:06.623Z,000000,28.10468,-80.6741,900,,
USA,Florida,2025-01-08T16:50:08.353Z,a68d17,28.88375,-80.92212,1600,,
USA,Florida,2025-01-08T16:50:08.423Z,a8116a,28.50615,-80.79687,2500,,
USA,Florida,2025-01-08T16:50:07.681Z,000000,30.09558,-81.55028,4500,,
USA,Florida,2025-01-08T16:50:06.151Z,000000,26.68575,-81.05275,0,,
USA,Florida,2025-01-08T16:50:07.751Z,000000,29.95414,-81.39986,8000,,
USA,Florida,2025-01-08T16:50:06.191Z,000000,26.33122,-81.22089,14200,,
USA,Florida,2025-01-08T16:50:07.461Z,a63b9d,28.36847,-81.48036,6200,N500TD,PA27
USA,Florida,2025-01-08T16:50:07.971Z,abeb31,28.40842,-81.42431,6900,SWA107,B738
USA,Florida,2025-01-08T16:50:07.911Z,a20b35,28.29756,-81.44564,800,N2302Y,C172
USA,Florida,2025-01-08T16:50:08.471Z,a21e5c,29.11792,-81.33489,3000,,
USA,Florida,2025-01-08T16:50:08.391Z,a368b4,29.19306,-81.07564,1600,,
USA,Florida,2025-01-08T16:50:08.431Z,a48a8f,28.63642,-81.2595,7300,DAL831,A321
USA,Florida,2025-01-08T16:50:08.431Z,a92f6f,28.76975,-81.10381,1400,LFA548,
USA,Florida,2025-01-08T16:50:08.401Z,a648cc,27.91278,-82.05761,3500,,
USA,Florida,2025-01-08T16:50:08.431Z,a10f87,28.85256,-81.88492,700,,
USA,Florida,2025-01-08T16:50:08.451Z,a64034,29.60081,-81.1865,500,,
USA,Florida,2025-01-08T16:50:08.471Z,a02c94,27.557,-80.27283,14900,,
USA,Florida,2025-01-08T16:50:08.481Z,ac481d,28.40581,-81.32183,300,SWA1436,B38M
USA,Florida,2025-01-08T16:50:08.491Z,a57db5,28.78831,-81.27278,1400,ERU453,C172
USA,Florida,2025-01-08T16:50:08.531Z,a0d65a,28.12006,-82.33606,6500,,
USA,Florida,2025-01-08T16:50:08.971Z,000000,26.94081,-81.62761,2400,,
USA,Florida,2025-01-08T16:50:08.971Z,000000,26.49264,-80.36547,3700,,
USA,Florida,2025-01-08T16:50:07.831Z,ab113e,29.47619,-81.23514,1100,,
USA,Florida,2025-01-08T16:50:07.801Z,000000,29.86478,-81.32094,3400,,
USA,Florida,2025-01-08T16:50:08.351Z,ac24e2,27.99269,-82.00308,4200,,
USA,Florida,2025-01-08T16:50:07.681Z,a71e53,29.45961,-81.22483,1000,,
USA,Florida,2025-01-08T16:50:07.881Z,000000,30.06619,-81.24372,20100,,
USA,Florida,2025-01-08T16:50:07.891Z,000000,29.88597,-81.22294,1900,,
USA,Florida,2025-01-08T16:50:07.771Z,a0e5da,27.49856,-80.77553,2500,,
USA,Florida,2025-01-08T16:50:08.401Z,a55c36,27.39917,-80.84367,3500,,
USA,Florida,2025-01-08T16:50:07.981Z,000000,26.9885,-81.25378,5500,,
USA,Florida,2025-01-08T16:50:08.021Z,000000,27.03142,-81.29947,5500,,
USA,Florida,2025-01-08T16:50:08.061Z,000000,26.92153,-81.45197,6400,,
USA,Florida,2025-01-08T16:50:07.731Z,acdf34,27.75403,-80.67289,2200,,
USA,Florida,2025-01-08T16:50:08.191Z,a40144,27.73328,-80.72142,3600,,
USA,Florida,2025-01-08T16:50:07.951Z,000000,29.80044,-81.16264,2500,,
USA,Florida,2025-01-08T16:50:08.151Z,a4a977,28.57456,-81.12947,23000,,
USA,Florida,2025-01-08T16:50:08.501Z,a6f44f,28.78811,-81.80386,3700,N5470K,C172
USA,Florida,2025-01-08T16:50:08.521Z,a66412,28.77853,-82.31272,500,,
USA,Florida,2025-01-08T16:50:08.581Z,a608e5,27.66253,-82.11828,2500,,
USA,Florida,2025-01-08T16:50:08.641Z,ac9d09,28.52972,-82.23786,5400,,
USA,Florida,2025-01-08T16:50:08.611Z,a70a8c,28.63611,-81.78111,3000,,
USA,Florida,2025-01-08T16:50:08.611Z,a2376e,28.68169,-81.50714,2600,,
USA,Florida,2025-01-08T16:50:00.723Z,000000,29.09698,-82.35011,0,,
USA,Florida,2025-01-08T16:50:08.423Z,a10f87,28.85254,-81.88492,700,,
USA,Florida,2025-01-08T16:50:08.453Z,a64034,29.6008,-81.18655,600,,
USA,Florida,2025-01-08T16:50:08.503Z,a08b2b,30.02292,-81.58111,4400,,
USA,Florida,2025-01-08T16:50:08.563Z,a8a748,29.4067,-81.1879,24100,,
USA,Florida,2025-01-08T16:49:54.643Z,000000,28.10623,-80.63633,300,,
USA,Florida,2025-01-08T16:50:07.843Z,ab9345,29.41929,-81.21966,9200,JRE845,C56X
USA,Florida,2025-01-08T16:50:06.693Z,000000,30.35572,-82.49522,8000,,
USA,Florida,2025-01-08T16:50:07.923Z,000000,28.07904,-81.75504,900,,
USA,Florida,2025-01-08T16:50:07.953Z,000000,27.83663,-82.14743,2500,,
USA,Florida,2025-01-08T16:50:07.993Z,000000,27.99331,-82.00374,4200,,
USA,Florida,2025-01-08T16:50:08.563Z,a75617,28.84976,-81.84071,7500,,
USA,Florida,2025-01-08T16:50:08.583Z,aba8ef,29.14555,-81.13735,3800,ERY850,H25B
USA,Florida,2025-01-08T16:50:08.583Z,31dfc7,29.21268,-81.44406,2900,,
USA,Florida,2025-01-08T16:50:08.613Z,a6d91c,28.62603,-80.98678,2500,,
USA,Florida,2025-01-08T16:50:07.993Z,000000,27.92294,-82.11756,3800,,
USA,Florida,2025-01-08T16:50:09.043Z,000000,29.78488,-83.07874,0,,
USA,Florida,2025-01-08T16:50:08.073Z,ab1c63,29.45427,-81.148,1000,,
USA,Florida,2025-01-08T16:50:08.633Z,ae52bb,29.88419,-81.28478,500,,
USA,Florida,2025-01-08T16:50:08.003Z,abe124,29.27864,-81.17756,21100,,
USA,Florida,2025-01-08T16:50:08.613Z,a2376e,28.68169,-81.50718,2600,,
USA,Florida,2025-01-08T16:50:08.743Z,a4a977,28.57539,-81.12989,23000,,
USA,Florida,2025-01-08T16:50:08.053Z,000000,28.05198,-82.01736,7000,,
USA,Florida,2025-01-08T16:50:08.113Z,000000,28.14219,-81.9506,6600,,
USA,Florida,2025-01-08T16:50:08.093Z,000000,28.2237,-81.70421,2500,,
USA,Florida,2025-01-08T16:50:08.043Z,000000,28.12751,-81.84881,3000,,
USA,Florida,2025-01-08T16:50:07.671Z,a9eecc,27.37897,-80.89947,3000,,
USA,Florida,2025-01-08T16:50:08.141Z,000000,29.48178,-81.08492,0,,
USA,Florida,2025-01-08T16:50:07.901Z,a6c691,28.86872,-81.36669,1800,N53588,
USA,Florida,2025-01-08T16:50:08.071Z,a7f5be,28.22408,-81.70417,2500,,
USA,Florida,2025-01-08T16:50:08.691Z,a9ecad,28.93353,-81.27094,1600,,
USA,Florida,2025-01-08T16:50:08.001Z,a07093,28.77356,-81.68222,900,,
USA,Florida,2025-01-08T16:50:08.601Z,ab5323,28.759,-81.855,1600,,
USA,Florida,2025-01-08T16:50:08.731Z,a741dd,28.29353,-82.0105,3600,,
USA,Florida,2025-01-08T16:50:08.311Z,000000,27.34611,-81.67369,5500,,
USA,Florida,2025-01-08T16:50:08.741Z,a54b11,28.58492,-80.85589,3500,ERU440,C172
USA,Florida,2025-01-08T16:50:08.291Z,a6b717,28.27833,-80.79272,2600,,
USA,Florida,2025-01-08T16:50:08.801Z,a2a10b,27.62786,-80.33944,1500,,
USA,Florida,2025-01-08T16:50:08.841Z,a94202,28.87606,-81.42839,1500,LFA553,
USA,Florida,2025-01-08T16:50:08.861Z,a921f1,28.86944,-81.34319,1500,LFA545,
USA,Florida,2025-01-08T16:50:08.861Z,a921f1,28.86944,-81.34319,1500,LFA545,
USA,Florida,2025-01-08T16:50:08.891Z,a1e709,28.07703,-82.27419,800,,
USA,Florida,2025-01-08T16:50:07.881Z,000000,29.46925,-81.20903,0,,
USA,Florida,2025-01-08T16:50:08.131Z,adb182,28.16472,-80.73281,2600,,
USA,Florida,2025-01-08T16:50:08.891Z,a7e47d,27.89806,-80.63289,8100,N6076U,PA46
USA,Florida,2025-01-08T16:50:08.801Z,ac72e3,29.09358,-81.01106,1500,CXK261,P28A
USA,Florida,2025-01-08T16:50:08.341Z,a3a7fe,28.06931,-80.62306,4000,N3347F,C182
USA,Florida,2025-01-08T16:50:08.411Z,a2e6cf,28.40044,-81.81033,3600,N2861Q,C172
USA,Florida,2025-01-08T16:50:09.041Z,ad790f,27.69028,-80.80497,2700,,
USA,Florida,2025-01-08T16:50:09.001Z,a23b25,28.83353,-81.57933,800,,
USA,Florida,2025-01-08T16:50:09.091Z,a863f6,29.14239,-81.43325,21000,,
USA,Florida,2025-01-08T16:50:09.454Z,000000,26.18283,-80.07403,5300,,
USA,Florida,2025-01-08T16:50:08.133Z,000000,28.12527,-82.0406,5100,,
USA,Florida,2025-01-08T16:50:08.203Z,000000,28.12042,-82.33647,6500,,
USA,Florida,2025-01-08T16:50:06.973Z,000000,30.41641,-82.35922,3500,,
USA,Florida,2025-01-08T16:50:08.803Z,a80ee3,29.79393,-81.71551,5400,,
USA,Florida,2025-01-08T16:50:08.863Z,a921f1,28.86944,-81.3432,1500,,
USA,Florida,2025-01-08T16:50:08.853Z,a8e071,28.84245,-81.48186,2600,,
USA,Florida,2025-01-08T16:50:08.763Z,ab156e,28.99007,-80.92118,700,,
USA,Florida,2025-01-08T16:50:08.783Z,acb88c,29.04033,-80.95269,300,,
USA,Florida,2025-01-08T16:50:08.803Z,ac72e3,29.09355,-81.01105,1500,CXK261,P28A
USA,Florida,2025-01-08T16:50:07.873Z,000000,29.46929,-81.20908,0,,
USA,Florida,2025-01-08T16:50:08.303Z,000000,28.29374,-82.01053,3600,,
USA,Florida,2025-01-08T16:50:07.123Z,000000,28.02951,-80.02659,7000,,
USA,Florida,2025-01-08T16:50:08.803Z,a0a303,28.48603,-81.14058,1500,,
USA,Florida,2025-01-08T16:50:08.963Z,a2fdea,28.84369,-81.51493,2500,,
USA,Florida,2025-01-08T16:50:08.963Z,ac4e08,28.75046,-81.70759,3900,,
USA,Florida,2025-01-08T16:50:08.433Z,a2e6cf,28.40042,-81.81034,3600,,
USA,Florida,2025-01-08T16:50:08.103Z,000000,28.06029,-82.13472,0,,
USA,Florida,2025-01-08T16:50:09.374Z,000000,27.96562,-80.56111,0,,
USA,Florida,2025-01-08T16:50:09.033Z,a368b2,28.96559,-81.12854,1200,,
USA,Florida,2025-01-08T16:50:09.063Z,acc3d5,28.77005,-81.17733,700,,
USA,Florida,2025-01-08T16:50:09.374Z,0ac95a,28.43216,-81.28209,100,,
USA,Florida,2025-01-08T16:50:08.973Z,a1901c,28.82211,-80.91012,3200,,
USA,Florida,2025-01-08T16:50:09.003Z,a3f7f8,29.45629,-81.57218,21000,,
USA,Florida,2025-01-08T16:50:09.001Z,a093fc,27.27914,-80.84914,1600,,
USA,Florida,2025-01-08T16:50:09.201Z,abc867,27.61933,-80.66611,1200,,
USA,Florida,2025-01-08T16:50:08.391Z,a24d41,28.65439,-82.03256,2500,,
USA,Florida,2025-01-08T16:50:09.241Z,a80931,28.94056,-80.89097,1400,,
USA,Florida,2025-01-08T16:50:09.261Z,aaf29b,29.06203,-80.78486,3700,,
USA,Florida,2025-01-08T16:50:08.561Z,ab4519,28.66764,-82.11525,13000,,
USA,Florida,2025-01-08T16:50:09.181Z,aaff68,28.08914,-82.18147,1500,,
USA,Florida,2025-01-08T16:50:09.211Z,a73c3b,28.00739,-81.97669,1000,,
USA,Florida,2025-01-08T16:50:09.001Z,a86c25,27.59217,-80.50236,1900,,
USA,Florida,2025-01-08T16:50:09.001Z,a04c56,28.51653,-81.41283,1100,N1180U,
USA,Florida,2025-01-08T16:50:09.211Z,a90895,28.06169,-81.45086,4000,N681SY,SR22
USA,Florida,2025-01-08T16:50:09.241Z,ab6c94,28.30664,-81.32064,1500,SCX343,B738
USA,Florida,2025-01-08T16:50:09.171Z,a3a62d,28.97742,-81.05094,2100,,
USA,Florida,2025-01-08T16:50:09.281Z,a264a4,29.2465,-82.02156,21600,SWA267,B737
USA,Florida,2025-01-08T16:50:09.321Z,ad046d,28.81858,-82.31383,700,,
USA,Florida,2025-01-08T16:50:09.291Z,aafb25,27.26319,-80.29467,2100,,
USA,Florida,2025-01-08T16:50:09.331Z,a9c1ce,29.65231,-81.02097,18000,,
USA,Florida,2025-01-08T16:50:09.201Z,a9e98f,28.90419,-81.65311,700,,
USA,Florida,2025-01-08T16:50:09.311Z,a29548,28.79975,-81.30411,1900,N266AA,P28A
USA,Florida,2025-01-08T16:50:09.321Z,ad1514,28.99978,-81.00011,5400,,
USA,Florida,2025-01-08T16:50:09.371Z,ac2aca,28.89875,-81.16453,23000,,
USA,Florida,2025-01-08T16:50:09.351Z,a6d505,28.81483,-81.81831,1000,,
USA,Florida,2025-01-08T16:50:09.291Z,aa4f1c,28.55208,-81.37175,1100,,
USA,Florida,2025-01-08T16:50:08.641Z,a1c9cd,28.14872,-80.25594,22800,,
USA,Florida,2025-01-08T16:50:08.751Z,a639e2,27.93303,-80.55431,700,,
USA,Florida,2025-01-08T16:50:09.401Z,a6ca4b,28.80342,-82.06678,6500,,
USA,Florida,2025-01-08T16:50:08.483Z,000000,28.45929,-82.15732,3900,,
USA,Florida,2025-01-08T16:50:08.383Z,a48475,28.4434,-81.69243,1100,,
USA,Florida,2025-01-08T16:50:08.543Z,000000,28.53069,-82.23773,5500,,
USA,Florida,2025-01-08T16:50:08.673Z,abeb31,28.40757,-81.42434,6800,,
USA,Florida,2025-01-08T16:50:09.093Z,a863f6,29.14247,-81.43326,21000,,
USA,Florida,2025-01-08T16:50:08.543Z,000000,28.51845,-82.13584,6000,,
USA,Florida,2025-01-08T16:50:09.093Z,acc0bd,29.01087,-82.1815,4600,,
USA,Florida,2025-01-08T16:50:09.163Z,a8fc2e,28.24059,-81.38697,2800,,
USA,Florida,2025-01-08T16:50:09.173Z,ab62ad,28.76279,-81.12007,11500,,
USA,Florida,2025-01-08T16:50:09.163Z,ab30dd,29.02894,-81.30221,10700,SD3,JUMP
USA,Florida,2025-01-08T16:50:09.063Z,ac4d36,29.31355,-81.33521,3100,,
USA,Florida,2025-01-08T16:50:09.203Z,a0e8c8,29.95337,-81.39935,8000,N158K,BE58
USA,Florida,2025-01-08T16:50:07.453Z,000000,30.66099,-82.69909,5600,,
USA,Florida,2025-01-08T16:50:09.243Z,a55636,28.95686,-81.16506,3100,,
USA,Florida,2025-01-08T16:50:09.273Z,a91a83,28.75432,-81.19911,1000,,
USA,Florida,2025-01-08T16:50:08.423Z,000000,28.79655,-80.79445,0,,
USA,Florida,2025-01-08T16:50:09.263Z,aaf29b,29.06205,-80.78489,3700,,
USA,Florida,2025-01-08T16:50:09.013Z,ab110a,28.47834,-80.7958,800,,
USA,Florida,2025-01-08T16:50:09.313Z,a29548,28.79977,-81.30412,1900,,
USA,Florida,2025-01-08T16:50:09.293Z,aa4f1c,28.55211,-81.37172,1100,,
USA,Florida,2025-01-08T16:50:09.353Z,a23edc,28.86472,-81.30315,1400,,
USA,Florida,2025-01-08T16:50:09.363Z,a85fb8,29.07515,-81.31014,18700,,
USA,Florida,2025-01-08T16:50:09.353Z,a6d505,28.81488,-81.81834,1000,,
USA,Florida,2025-01-08T16:50:09.383Z,a907f0,28.77761,-81.25868,700,,
USA,Florida,2025-01-08T16:50:09.343Z,ae4cf4,29.07144,-82.12561,2900,,
USA,Florida,2025-01-08T16:50:08.933Z,000000,27.55559,-80.2718,14900,,
USA,Florida,2025-01-08T16:50:08.933Z,000000,27.33971,-80.17708,12200,,
USA,Florida,2025-01-08T16:50:08.943Z,000000,27.66365,-80.34536,22800,,
USA,Florida,2025-01-08T16:50:09.383Z,ad00b6,28.96324,-81.72668,4500,,
USA,Florida,2025-01-08T16:50:09.393Z,a368b4,29.19257,-81.07581,1600,ERU319,
USA,Florida,2025-01-08T16:50:09.483Z,a8adbb,28.97527,-81.19616,2300,,
USA,Florida,2025-01-08T16:50:08.873Z,000000,28.40517,-80.61564,200,,
USA,Florida,2025-01-08T16:50:09.523Z,a434e2,28.94977,-81.01738,4100,,
USA,Florida,2025-01-08T16:50:09.463Z,a21e5c,29.11833,-81.33494,3000,N23566,C172
USA,Florida,2025-01-08T16:50:09.383Z,ad001e,29.46804,-81.25055,1000,,
USA,Florida,2025-01-08T16:50:09.523Z,ad8f3e,29.49163,-81.36171,4000,,
USA,Florida,2025-01-08T16:50:08.893Z,ab5323,28.75916,-81.85489,1600,,
USA,Florida,2025-01-08T16:50:09.463Z,a21e5c,29.11833,-81.33494,3000,N23566,C172
USA,Florida,2025-01-08T16:50:09.511Z,a43e56,27.50256,-81.37486,2500,,
USA,Florida,2025-01-08T16:50:09.501Z,a69cb1,28.73114,-81.27678,2500,LFA313,C172
USA,Florida,2025-01-08T16:50:09.531Z,a24293,28.81428,-81.65933,1800,,
USA,Florida,2025-01-08T16:50:09.431Z,a2abca,28.03939,-81.17653,2400,,
USA,Florida,2025-01-08T16:50:09.531Z,0d0e9f,28.12789,-81.20736,5600,LET6227,CL60
USA,Florida,2025-01-08T16:50:08.991Z,acd66f,28.05139,-82.01731,6900,,
USA,Florida,2025-01-08T16:50:09.251Z,ab8560,27.81672,-80.41569,10400,,
USA,Florida,2025-01-08T16:50:09.481Z,a8adbb,28.97519,-81.19611,2300,,
USA,Florida,2025-01-08T16:50:09.521Z,a434e2,28.94975,-81.01739,4100,,
USA,Florida,2025-01-08T16:50:09.541Z,a6d91c,28.62561,-80.98644,2400,,
USA,Florida,2025-01-08T16:50:09.921Z,a305a0,29.1795,-81.05081,0,,
USA,Florida,2025-01-08T16:50:09.921Z,a7b42f,29.17158,-82.20522,1100,,
USA,Florida,2025-01-08T16:50:08.001Z,ab142e,27.97953,-81.70394,3200,,
USA,Florida,2025-01-08T16:50:09.571Z,aae830,27.74394,-82.306,3500,,
USA,Florida,2025-01-08T16:50:09.601Z,a7081a,29.00786,-81.82919,15000,DAL664,B752
USA,Florida,2025-01-08T16:50:09.701Z,a29509,28.75692,-82.58508,4500,,
USA,Florida,2025-01-08T16:50:09.701Z,a4a130,27.42719,-80.77486,3100,,
USA,Florida,2025-01-08T16:50:09.601Z,a9ed0e,28.46108,-80.79858,900,,
USA,Florida,2025-01-08T16:50:07.481Z,000000,28.26739,-82.90592,10700,,
USA,Florida,2025-01-08T16:50:09.691Z,a945b9,28.92489,-81.65153,500,,
USA,Florida,2025-01-08T16:50:09.701Z,a1d3f5,28.95219,-80.84031,3700,,
USA,Florida,2025-01-08T16:50:09.033Z,000000,27.66108,-80.50315,3300,,
USA,Florida,2025-01-08T16:50:09.033Z,000000,27.57304,-80.49441,4100,,
USA,Florida,2025-01-08T16:50:07.673Z,000000,30.4022,-81.98376,4600,,
USA,Florida,2025-01-08T16:50:07.733Z,000000,30.39333,-81.96044,1100,,
USA,Florida,2025-01-08T16:50:09.013Z,000000,27.95974,-80.56056,2600,,
USA,Florida,2025-01-08T16:50:08.493Z,a58a17,28.83774,-81.882,0,,
USA,Florida,2025-01-08T16:50:09.063Z,000000,27.59886,-80.55535,4000,,
USA,Florida,2025-01-08T16:49:57.453Z,000000,27.54867,-80.63006,5900,,
USA,Florida,2025-01-08T16:50:09.513Z,a5d7b0,29.05643,-82.22397,2000,,
USA,Florida,2025-01-08T16:50:09.603Z,a1ded5,29.18769,-82.21531,1100,,
USA,Florida,2025-01-08T16:50:09.623Z,a66dc4,29.9944,-81.84773,3000,,
USA,Florida,2025-01-08T16:50:09.975Z,a5a8eb,28.5455,-81.33216,100,,
USA,Florida,2025-01-08T16:50:09.975Z,a7b42f,29.17158,-82.20526,1100,,
USA,Florida,2025-01-08T16:50:09.023Z,000000,28.20475,-80.65755,600,,
USA,Florida,2025-01-08T16:50:09.103Z,000000,27.49773,-80.59387,5500,,
USA,Florida,2025-01-08T16:50:09.143Z,000000,27.41657,-80.6679,4500,,
USA,Florida,2025-01-08T16:50:09.043Z,a07093,28.77399,-81.68237,900,,
